"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Botswana","BWA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","958.569576906944","1033.45473535638","933.04475305121","977.887755938785","948.479696214688","829.781535405297","1008.30509821326","1297.17454924783","1706.85754341743","1915.59885403374","2488.42702412207","2625.86858696746","2710.16882236899","2771.39899060422","2404.42878428528","2729.96801224184","2605.73753385001","2749.58851607425","2746.10181318606","2861.21165630762","2898.73430575849","2857.68042923145","2414.22477256285","3097.48242430885","3523.95217843017","4002.01033695075","3860.70238298463","4059.60384049277","3990.26717286676","3638.65794813751","4648.73726676094","6135.53097820177","6290.71910284675","5429.30561213332","5919.00581702579","5268.43532557815","5475.04459709307","6036.19874321645","6190.14703123579","",
"Central African Republic","CAF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","311.743935426818","271.899882667818","280.596538799935","237.156395678164","226.574269271647","306.10510658911","386.078686738283","397.039695038778","412.714728082126","399.140701780923","459.261623674331","430.227969046586","429.364963209589","376.561615457895","245.609898276916","315.903854692431","273.455524634115","251.425347003161","254.012245311628","259.374373517148","230.515777209008","231.309812593689","240.561595964843","272.14413214529","295.701754787457","306.890632896871","328.033095489383","373.35706539488","422.616937580135","428.79035785043","437.13861489984","485.516480845381","494.052196258391","305.656360173856","344.95509716316","314.507595674571","338.40229800458","396.780264028483","435.342550201405","",
"Canada","CAN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","3409.86406501978","3753.35515475556","4253.87636065361","4832.64191442624","5709.24625257821","6147.73534982007","7229.30719207501","7283.56465745175","7433.56065563848","7932.7753278433","8757.04543881613","9763.68354942803","9871.56850274126","10711.4382972637","11101.8188619112","11340.5857367547","11699.3749200938","13247.642932738","15347.4436591312","16731.9580940075","17195.560580258","17586.9081053958","16735.3064670053","16171.4794821388","16021.1407858247","16630.8694792738","17030.6737804425","17602.276873342","16843.2002289709","17924.5014377823","19531.8265054097","19045.0754489539","19641.023862706","22951.8220414608","26083.5321605527","29546.6154875449","33091.7131835202","36480.5844611736","37759.0493035872","32922.1750673086","38586.8286605567","42488.376396511","42869.2104091464","42905.3929824316","41506.2295256731","35241.2841362359","34217.8160058945","36914.3426392196","37664.810220618","",
"Central Europe and the Baltics","CEB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1852.19244847104","2220.9349677175","2849.84364638317","3023.0377570747","2982.28595323676","3293.82949033581","3190.81219846932","3180.47579741836","3508.59274341929","3971.55916060257","4732.41042244049","5668.14194951123","6709.27713853808","7575.93183872454","9585.86327311894","11799.5274553436","9899.39141164083","10041.7624985092","11043.5223839992","10396.4167751419","11019.0116107674","11382.9861235551","10029.7862583546","10280.1846394189","11422.2459902628","12818.8546491251","",
"Switzerland","CHE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","3244.80959204249","3868.05981842637","4684.21511844394","6311.8390243318","7301.63946643591","8420.55448576598","8980.07117355772","9587.93732377331","13389.4821264241","15175.673876099","16094.2876574097","14790.1899316154","14879.552432778","14752.057720023","14188.7090614026","14199.6567649443","19991.5691323234","24581.2899290056","26428.1518235065","24838.426806821","31007.6407698388","30894.0461688491","31619.0212236587","30809.4563132672","33702.8733296735","39938.7433897807","38622.6869458863","34274.0993659356","35378.0756570397","34693.1458817753","32746.6596777043","32046.0487820531","33659.2447686152","40905.1171792944","45327.0942676278","48046.7272711867","50118.7834726004","51180.5478022564","53001.6981748508","56383.8114215672","63545.946477324","71179.0551519725","68123.5379391513","69084.8645281556","68813.5896715832","67085.3728195948","64061.6130868952","64629.7700060806","65569.2505200795","",
"Channel Islands","CHI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","792.825078266593","959.488998756642","1041.42583712821","1404.60481179834","1281.83837206376","550.201044366207","751.815111524582","1052.37886686283","1194.82935977522","1614.14864475826","2128.6608172878","2517.53936761117","1713.08451849095","1300.58995022215","1215.43346246084","997.620607479076","1090.00917013881","1299.37171590489","1476.43031597024","1664.03995602958","1878.15578710671","2153.25157154543","2646.77118217716","2855.37992700724","3205.82973108545","4084.09843102408","4276.7312127493","4617.99786500624","4484.47221528836","3976.89283696053","4005.91742436381","3671.2211818504","3572.81692847292","3698.9190302012","4493.59973367437","5449.13143829803","6022.05413226452","6812.97461490829","7445.89193702713","7409.28018591155","9160.48235484795","10595.7914930392","11439.5893233863","11993.3017666044","11239.8896553149","10623.3154988097","10821.0297000482","11404.2251942853","11874.8956502246","",
"China","CHN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","104.184348283175","109.128969684654","120.94197536946","143.621144132235","143.083577027404","156.5749735274","142.916442448649","159.555417997377","132.97286106322","148.548492142372","154.175693444843","155.602973900785","165.194477299351","188.373204390728","213.140105656929","251.105882931843","245.387716168628","217.446832243314","248.237054580896","269.136066809634","271.305810663136","290.353847632514","322.415401674138","328.608096023963","412.019044430262","518.538297620717","601.117731526972","661.413581218091","695.733859177728","729.531828777799","791.716243448286","866.249016867948","949.811353616456","1060.44899346174","1213.13605731962","1388.43872822603","1642.55606626189","2074.91859738758","2579.1360220471","2910.97290894553","3362.86260523922","4002.0083637666","4591.28307105522","5139.66370597146","5696.1393664878","6029.70689216402","6085.84126366135","6557.28392002302","7547.92476964329","",
"Cote d'Ivoire","CIV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","271.886802530403","305.462310473822","392.769065383781","465.39624898454","556.157867673181","636.536213369389","816.497318325962","960.508788155132","1034.86680828027","1096.21512382738","847.296298691402","728.079094159216","605.79216826822","601.400083951948","574.472763817039","754.016667654506","785.630182574581","770.323204951896","672.249247913924","709.562734477191","681.19329214716","710.396809784565","676.997730415593","509.583544232118","662.407944297875","721.03146721341","689.023579710876","735.12914792284","696.473675321098","555.63922841884","556.715165710706","593.813159115956","703.292091778204","775.002356624565","828.682839133333","824.742108994772","940.647005030917","1091.77389752215","1094.58249155607","1092.00352965984","1063.43086916315","1115.48738191362","1270.97938003637","1443.93742040568","1326.30236869311","1380.50367267914","","","",
"Cameroon","CMR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","159.503502953578","180.267741794855","197.35969173974","244.738354842923","296.326895845709","322.476931273609","294.959875579461","455.583468094597","576.032803346641","552.01263140097","683.911901738405","685.73893826013","671.016116623619","675.875274048712","675.419589069578","935.342899935491","1005.46682990506","1013.09842967128","820.717185032878","754.880525686589","839.391838709862","747.798714729886","1022.45656415313","670.196695329328","588.680567095511","616.425691202178","619.206970481499","616.485659944651","627.629900489084","507.722300847661","525.279956088144","578.485938751703","731.661391073716","850.905167212379","830.321195303503","861.236545530972","952.288953418769","1069.12231500912","1085.86122378432","1032.62058561484","1115.71018538607","1067.55540089939","1159.68273144722","1243.50101623438","1080.41668720862","1109.44609060845","1139.63339530696","1211.8873428937","",
"Congo, Dem. Rep.","COD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.999959659892","104.105422323646","111.473082620673","116.465732709776","116.514015843656","83.5676058560722","357.100846280711","130.648071199033","151.455741270146","148.136601356544","164.739828894249","180.945190452565","210.979837521775","227.731395391184","241.789020524616","225.347578851708","250.953190421304","271.843117689731","292.056243982369","288.423104755445","306.249872805318","332.787020264539","341.876869073875","352.187253823486","401.727883618211","",
"Congo, Rep.","COG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","180.720080217255","204.417878983677","246.369143201483","297.229042449846","252.213714260901","351.062198963873","322.640565293135","319.722895870609","333.610443588536","369.572409020991","553.022715246338","799.559189637699","886.628063528918","742.825269841103","598.339016368373","593.08823850162","610.849664799653","662.983747073542","495.329633550367","391.066353737167","388.42498970924","520.135928964986","555.766406290928","227.087783427034","276.608350284653","97.7859005683738","96.2719539990365","184.087814572542","277.916449889445","186.051328047986","109.620655205255","190.614953515505","239.098421514085","332.451231844442","248.26904147614","131.480284882952","62.1060228749115","326.389183779376","483.92832416959","585.759189806602","492.668956822825","349.720180483296","514.305012395077","831.958584333027","1050.43263412311","1105.35932093544","1081.49740891647","709.581705688328","548.717637375451","",
"Colombia","COL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","287.608618859361","305.648740910396","331.787940402572","388.585004996104","447.436743482506","461.694682545762","534.016193195159","678.773478559215","800.861204549327","931.446627467532","1091.610868191","1157.17398098138","1203.41066182642","1146.74711407795","1098.43464029302","969.461788388496","958.726854042714","948.24099725844","1027.18071577326","977.446614014194","1163.10421069117","1210.31941733976","1432.50656823966","1625.74008083717","1987.67066610944","2186.14758173695","2203.31181985666","2375.93876555728","2167.49014846578","1802.93771500143","2016.46540893952","1983.81765701261","1935.41009169404","1810.02866607434","2183.33208446386","2677.1506605102","2892.96640024259","3666.66684045868","4171.02392791538","4104.8590241227","4937.90633716861","5559.17884320847","6188.85312011759","6352.75154246552","6330.72455529289","4970.11993426277","4750.02120627438","5043.39398382146","5024.7824887751","",
"Comoros","COM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","642.344544015791","575.261077960083","523.803346500743","527.32230799338","494.795781733175","507.339885186144","700.776001594745","827.146476378817","845.655812296848","796.132751873196","964.828864994332","926.54568336763","976.703046235171","934.639343290849","638.157552821525","764.964744855882","738.276186889896","660.581875458409","651.809808698365","659.077655206939","591.603248796409","624.099144717274","680.152454112754","852.435795121448","966.376901736292","978.355408863106","1021.1327372761","1130.95630021909","1263.37253674384","1222.00428141521","1195.58452605959","1309.00244865146","1264.12077104597","1356.52492966978","1361.28293817493","1118.17251492342","1145.81435483963","1190.87648090744","1286.81478232762","",
"Cabo Verde","CPV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","408.662418531047","410.311635945316","389.534694896015","369.569440506831","346.689751919758","357.350909609969","503.045060404067","619.083144190708","683.802614234385","689.797402426392","758.66139536704","769.449490896967","841.180858109701","1130.90187205309","923.025357648041","1038.01808382268","1061.10572810393","995.347885353058","1046.76587538031","1180.47341619902","1037.43502141899","1080.25794792391","1148.47124218979","1486.81253176572","1662.1329063191","1654.08375462609","1830.2185065968","2541.13797927687","2918.15291183528","2733.28845481411","2582.77819719054","2884.44059225618","2624.32715559338","2772.11958061067","2690.51316432685","2304.37960290203","2386.6748154441","2528.09387498049","2842.08194099806","",
"Costa Rica","CRI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","488.192379416383","538.391189710087","643.744588237819","691.630768590641","770.755151473392","940.603438380827","1176.13831265818","1303.96315255958","1425.33351264961","1675.69336712491","796.710214197312","702.109862692686","960.032769175729","1145.40777822644","1216.92938398178","1355.72034185344","1339.20853738227","1318.47326252495","1460.12826455682","1599.09989203111","2000.55102532662","2332.98846470922","2557.65797180473","2767.48876930631","2956.08570096008","2929.31445712619","3095.52428333594","3271.49190349474","3266.3257668394","3347.39624608767","3500.09635949695","3568.85061726703","3661.6640399865","3902.29895279607","4160.29353305281","4683.15229494906","5501.0932588951","6274.42567668974","6074.48281170218","7299.72833608974","8184.82668804846","8945.05687146465","9411.44551431737","9403.74707514218","10084.8056824946","10402.4724333618","10495.4096651622","10698.0677572512","",
"Caribbean small states","CSS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1859.31712502969","2088.96788858387","2574.09295577453","2509.80510555427","2276.84632809827","2169.85314128502","1962.00730424247","2022.37477447829","2201.39034122177","2191.02277666489","2340.2076674786","2318.88961455976","2288.94809457556","2526.07513125382","2602.41115577766","2997.13301514229","3282.15305005559","3747.03756442632","4026.35184272269","4170.70085100936","4343.66688152278","4475.16842786554","4662.90086635931","4862.52543712736","5371.49819708728","5862.16963944784","6428.17109520773","7216.09289804647","8190.01177372788","6858.37396981214","7369.88475405021","7461.83023560004","7863.15166667428","8114.01053758618","8215.96623300802","8308.34436066739","7693.81959934228","7764.57593572353","7759.87123710476","",
"Cuba","CUB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","583.24485545374","695.606295431657","803.877814040783","970.317218608078","1090.3308343024","1221.74799824365","1277.61989958223","1302.75719325793","1623.52737085956","1766.96505221969","1776.39025636503","1782.65252884133","1844.85606783402","1944.29651649474","2092.35489347218","1964.81044276402","2062.29631795703","2123.39928767425","2289.35569364542","2234.37228603006","2344.62914242709","1987.27877989124","1808.23913948991","1831.81504024655","2315.56071853182","2424.0670026287","1973.33243341508","1991.76267636917","2019.66285102358","2203.77819087018","2341.99697524451","2438.95863993763","2582.57149192601","2756.07471519717","2907.65763119989","3248.42556201474","4024.01411204335","4341.40666891624","4567.93979916516","4675.33686616073","4819.07378169618","5175.46139389092","5499.03330516162","5818.85373700825","6079.00463576182","6623.76137074737","6927.0301104264","","","",
"Curacao","CUW","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","1015.59890323778","1321.28522667044","1721.8002738302","2272.52634916604","3738.26391745848","3522.7945268805","3596.44386753751","3526.68112991637","3675.05443973387","3862.73179538553","4791.87728470478","5690.9986561519","6504.76026062583","6860.8510271658","8234.97744259654","8285.16441850183","9659.71620616994","8995.38546494506","9920.79641150467","12344.1655258389","12243.2048680619","11427.6336907214","13481.2350420741","12429.5163943166","11359.1517827192","11981.1897838681","13328.3998232512","17068.4231106033","19696.5694153706","20796.3072786564","22245.8820104177","25815.7463191814","30858.8197398354","28317.2807859705","26880.7352854343","29341.808451939","25153.2973160349","23796.7981670191","22744.4645985675","20028.3627795165","20331.4779028003","22234.6946920139","26327.562243961","",
"Czech Republic","CZE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3111.13573037206","3644.01517144653","4519.68206680147","5061.12807508418","4598.99985756396","4943.42939961246","4772.58882019185","4525.07805220919","4941.18175867283","5989.33612732755","7322.50475379127","8672.44322239045","9986.36817313188","11192.3186704974","13512.4543599961","16552.8230764728","14094.5034357498","14052.8194643639","15359.3471402154","14203.0019929568","14308.2672991369","14104.3495885628","12778.7436580679","13395.4281902373","14970.5676228091","17146.3778795886","",
"Germany","DEU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2420.36087251351","2781.47573494314","3310.62768192464","4388.71197514946","4867.39033730035","5345.69670771177","5704.04930714213","6598.54245700368","8169.82095963448","9671.937362701","10334.6760084557","8600.51474590555","8304.83428859001","8295.27381523047","7863.24756693501","7966.07196973811","11388.1631630503","14069.5934666257","15242.3071779431","15135.6305150057","19017.4055556225","19771.8354530618","22311.7862572912","21371.4703582884","22642.8338230944","26437.2315613938","25447.5773621204","22430.9667474858","22614.3884276517","22102.6523469549","19499.4949397195","19428.4088404914","20510.2282996926","24727.5187909439","28410.1066189043","28837.7174928191","30765.5267577578","35115.1542477032","37929.0899609728","34718.0568508062","34848.975462327","39510.7884511178","36959.5608795848","38933.8422792385","40300.8996334802","34715.7157537531","35641.2249547576","37448.0570402536","40265.277396313","",
"Djibouti","DJI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2072.20506276818","2231.64239468676","2448.70038359507","2567.20651159839","2627.30893325727","2732.82786040726","",
