,Grouping,Span,Mat,Runs,HS,Bat Av,100,Wkts,BBI,Bowl Av,5,Ct,St,Ave Diff
24,in Ireland,2010-2019,9,16,15,8.00,0,12,3/49,30.00,0,2,0,-21.99
25,in Kenya,2006-2006,3,43,43*,-,0,12,6/26,8.66,1,0,0,-
26,in New Zealand,2007-2019,10,88,17,12.57,0,6,3/49,75.00,0,2,0,-62.42
27,in Pakistan,2003-2008,15,143,38,14.30,0,16,4/65,44.56,0,7,0,-30.26
28,in Scotland,2010-2010,1,18,18,18.00,0,0,-,-,0,1,0,-
29,in South Africa,2003-2017,7,79,34,13.16,0,4,2/38,95.75,0,1,0,-82.58
30,in Sri Lanka,2007-2017,7,37,16,12.33,0,10,3/65,34.00,0,1,0,-21.66
31,in U.A.E.,2018-2018,6,67,26,11.16,0,6,2/25,42.00,0,2,0,-30.83
32,in West Indies,2007-2018,16,166,37,18.44,0,21,4/37,30.42,0,3,0,-11.98
33,in Zimbabwe,2006-2007,8,89,29,12.71,0,13,4/31,21.38,0,3,0,-8.67
35,in Africa,2003-2017,18,211,43*,16.23,0,29,6/26,26.37,1,4,0,-10.14
36,in Americas,2007-2018,16,166,37,18.44,0,21,4/37,30.42,0,3,0,-11.98
37,in Asia,2001-2018,133,1101,51*,13.76,0,178,4/29,29.38,0,42,0,-15.61
38,in Europe,2005-2019,31,169,30*,12.07,0,23,3/31,56.00,0,8,0,-43.92
39,in Oceania,2003-2019,19,139,17,10.69,0,15,3/20,55.80,0,4,0,-45.10
41,home,2001-2018,100,797,51*,14.23,0,143,4/29,25.98,0,30,0,-11.75
42,away,2003-2019,65,619,43*,14.73,0,78,6/26,36.12,1,17,0,-21.39
43,neutral,2003-2019,52,370,34*,11.93,0,45,4/38,49.44,0,14,0,-37.50
45,year 2001,,3,20,18,6.66,0,4,2/26,29.00,0,0,0,-22.33
46,year 2003,,9,52,28,7.42,0,9,2/38,44.88,0,2,0,-37.46
47,year 2004,,2,70,39,70.00,0,2,2/36,48.00,0,3,0,22.00
48,year 2005,,10,76,29*,12.66,0,7,2/38,60.14,0,2,0,-47.47
49,year 2006,,27,295,51*,22.69,0,49,6/26,20.46,1,9,0,2.22
50,year 2007,,21,233,42,14.56,0,22,4/31,37.09,0,6,0,-22.52
51,year 2008,,25,292,38,16.22,0,28,4/44,36.28,0,8,0,-20.06
52,year 2009,,6,8,5,2.66,0,14,3/21,10.92,0,3,0,-8.26
53,year 2010,,15,131,22,14.55,0,11,3/31,44.54,0,4,0,-29.98
54,year 2011,,2,-,-,-,-,5,3/80,29.00,0,0,0,-
55,year 2012,,8,43,18*,10.75,0,11,2/34,30.00,0,2,0,-19.24
56,year 2013,,3,20,14,10.00,0,3,3/43,45.33,0,2,0,-35.33
57,year 2014,,13,106,39,13.25,0,18,3/34,25.50,0,3,0,-12.24
