mobiles,prices,currency,new_used,web
TECNO Y2 [2018] - [8GB+512MB RAM] - 2MP Camera - Dual SIM - Champgne Gold,849.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
OneClick C2 Pro - 5.0-inch 8GB Dual SIM Mobile Phone - Black,994.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"viwa Light One - 5.2"" - 16GB - 3G Mobile Phone - Gold",1197.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"OneClick OneClick POP II - 5.0"" Dual SIM Mobile Phone - Black",1299.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Tecno WX3 - 5.0"" - 8GB - 3G Dual SIM Mobile Phone - Anthracite Grey",1350.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
IKU I3 - 5.5''- Dual Sim - 1GB RAM - 16GB ROM - White,1499.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
IKU k2 Dual SIM-16GB -1GB-Ram-Mocha Brown,1555.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Iku Zeuz Z55i - 5.5 Inch, 16GB Rose Gold",1650.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
ALCATEL 3C Gold,1799.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
ALCATEL 3L Black,1899.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Lava A1 Dual SIM - 16GB- 3GB RAM-Black,2199.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Tecno Pop 1 Pro - 5.5-inch 16GB Dual SIM 3G Mobile Phone - Gold,2500.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Sony Xperia XA Dual - 5.0"" - 4G Dual SIM Mobile Phone - Graphite Black",2879.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Sony Xperia XA Ultra Dual Sim - 16GB, 3GB, 4G LTE, White",3295.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
SONY XPERIA XA1 - 3GB RAM -32GB MEMORY 5 INCH BLACK,3750.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"HTC U Ultra - 5.7"" - 64GB Mobile Phone - Sapphire Blue",4199.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Apple iPhone SE without FaceTime - 32GB, 4G LTE, Gold",5250.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Huawei Nova 3 - 6.3-inch 128GB Mobile Phone - Red,7859.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Oukitel K10 - 6GB RAM - 64GB ROM - 4G Phablet - Black,10000.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Apple iPhone 7 Plus with FaceTime - 32GB, 4G LTE, Gold",12299.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Samsung Galaxy Note 9 Dual SIM - 128GB, 6GB RAM, 4G LTE, White",13999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Apple iPhone XR with Face Time - 64GB, 4G LTE, Red",16666.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Samsung G975F Mobile Phone Galaxy S10 Plus White,18499.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Apple iPhone Xs Without FaceTime - 64GB, 4G LTE, Gold",20999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Samsung G975FC Mobile Phone Galaxy S10 Plus Black,23499.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
SICO Mini 4 - 1.77-inch Dual SIM Mobile Phone - Black,195.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Nokia 216 - 2.4"" Dual SIM Mobile Phone - Black",685.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Nokia 105 (2017) - 1.4"" Dual SIM Mobile Phone - Black",345.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
OneClick Tank Dual SIM Mobile Phone 2.4 Inch Mobile - 2 Camera - Black,325.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Nokia 150 - 2.4"" Dual SIM Mobile Phone - Black",618.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Nokia 106 (2018) - 1.8-inch Dual SIM Mobile Phone - Dark Grey,366.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Alcatel 1054D , Dual SIM , 4MB , 2G , Black / Gray",299.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Nokia 130 (2017) - 1.4"" Dual SIM Mobile Phone - Camera - Black",470.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Nokia 216 Dual SIM - Blue,750.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Lava Prime X - 1.8-inch Dual SIM Mobile Phone - White/Gold,333.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Mtouch C4 4SIM Mobile Phone - Black,425.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"R222 Red,Dual SIM - Wireless FM Radio - Flash Light",235.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Tecno T349 - 1.77"" Dual SIM Mobile Phone -Champagne Gold",250.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"viwa F1707 - 1.77"" Dual SIM Mobile Phone - Black",199.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
viwa Q1730 - 1.77-inch Dual SIM Mobile Phone - Blue,333.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Nokia 150 - Dual SIM Featured Phone - Black,639.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Nokia 216 - 2.4"" Dual SIM Mobile Phone - Black",726.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Mtouch Zero Dual SIM Mobile Phone -Blue,240.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Smtel KR12 - 1.8 -inch Dual SIM Mobile Phone - Green,163.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
iMobily I222 - 2.4-inch Dual SIM Mobile Phone - Blue,270.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Oppo A3s - 6.2-inch 16GB Dual SIM Mobile Phone - Red,2795.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
SICO Topaz - 5.2inch 16GB Dual SIM 4G Mobile Phone - Black,1475.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Huawei Y7 Prime 2019 Dual Sim - 32GB, 3GB RAM, 4G LTE, Arabic Midnight Black",4099.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
OPPO F7 Youth,3888.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Samsung Galaxy J6 Plus Dual Sim - 32GB, 4G LTE, Black",2999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Samsung Galaxy J4 Plus Dual Sim - 32GB, 4G LTE, Black",2499.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Huawei Nova 3i - 6.3-inch 128GB Mobile Phone - Iris Purple,5222.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Apple iPhone SE,4999.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Alcatel 1 (5033D) - 5.0-inch 8GB 4G Mobile Phone - Black,1028.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Oppo F9 Pro CPH1823 (Twilight Blue, 64GB)",6099.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Oppo CPH 1823 F9 Dual SIM - 64GB, 4GB, 4G LTE, Red",5555.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Apple iPhone X with FaceTime - 64GB, 4G LTE, Space Grey",19950.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"SICO Nile X - 5.7"" - 64GB - 4G Mobile Phone - Blue",2299.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Huawei Mate 10 Pro Dual SIM - 128GB, 6GB RAM, 4G LTE, Mocha Brown",9640.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Samsung Galaxy J6 Plus Dual Sim - 32GB, 4G LTE, Red",2849.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Xiaomi Note 6 Pro,3499.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Huawei Y7 Prime 2019 Dual Sim - 32GB, 3GB RAM, 4G LTE, Arabic Aurora Blue",4750.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Samsung Galaxy A7 2018 Dual SIM - 128GB, 4GB RAM, 4G LTE, Gold",5888.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
Samsung Galaxy A9 (2018) - 6.3-inch 128GB Dual SIM Mobile Phone - Bubblegum Pink,8699.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
"Honor View 20 Dual SIM - 256GB, 8GB RAM, 4G LTE, Phantom Blue",11199.0,EGP,new,https://yaoota.com/en-eg/category/mobiles-and-tablets/mobiles/
