mobiles,prices,currency,new_used,web
"HUAWEI Mate 20 Dual Sim - 128GB, 4G LTE, MIDNIGHT BLUE",11787,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Apple iPhone 6S Pluswithout FaceTime- 32GB, 4G LTE, Space Gray",8899,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Grand Prime Plus Dual Sim - 8GB, 1.5GB RAM, 4G LTE, Silver",1850,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Xiaomi Redmi 6A Dual SIM - 16GB, 2GB RAM, 4G LTE, Black - International Version",1798,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Galaxy Grand Prime Pro Dual SIM - 16GB, 1.5GB RAM, 4G LTE, Black",1999,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"HTC Desire 630 Dual SIM - 16 GB, 2 GB, 3G, WiFi, Stratus White",3129,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Apple iPhone 6Swithout FaceTime- 32GB, 4G LTE, Space Gray",7299,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Huawei P10 Lite Dual Sim - 32GB, 4GB RAM, 4G LTE, Sapphire Blue",4249,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Nokia 230 Dual Sim - 2.8 Inch, 16MB RAM, GSM, Silver",1499,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Huawei P20 Lite Dual SIM - 64GB, 4GB RAM, 4G LTE, Klein Blue",4444,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Apple iPhone XR with Face Time - 64GB, 4G LTE, Yellow",17399,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Galaxy J6 Plus Dual Sim - 32GB, 4G LTE, Grey",2888,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Apple iPhone 6 Plus With FaceTime - 128GB, 1GB, 4G LTE, Space Gray",9000,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Huawei P10 Lite Dual Sim - 32GB, 4GB RAM, 4G LTE, Platinum Gold",4325,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Sony Xperia XZ1 Dual Sim - 64 GB, 4GB RAM, 4G LTE, Warm Silver",5550,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Apple iPhone 7 Plus with FaceTime - 128GB, 4G LTE, Silver",14429,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Motorola Moto Z - 32GB, 4GB RAM, 4G LTE, White/Fine Gold",4999,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Samsung Galaxy J4 Plus Dual Sim - 32GB, 4G LTE, Black",2498,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Nokia 3 Dual Sim - 16GB, 2GB RAM, 4G LTE, Matte Black",2375,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Huawei Honor 6X Dual SIM - 32 GB, 3GB RAM, 4G LTE, WiFi, Gold",3555,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Sony Xperia Z5 Dual Sim - 32GB, 3GB RAM, 4G LTE, Gold",2999,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Huawei Y6 II Dual Sim , 16GB , 2GB RAM, 4G LTE ,  Gold",2500,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
"Infinix Hot S3 X573 Dual SIM - 32GB, 3GB RAM, 4G LTE, Sandstone Black",2777,EGP,new,https://egypt.souq.com/eg-en/mobile-phone/l/?section=2&page=1
