mobiles,prices,currency,new_used,web
"Nokia 6.1, 32GB, Dual Sim, 5.5"", 4G LTE",4175,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Nokia 3, 16GB, Dual Sim, 5.0"", 4G LTE",2200,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Nokia 2, 8GB, Dual Sim, 5.0"", 4G LTE",1685,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
Nokia 150 Dual Sim,635,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Galaxy J7 Prime 2, 32GB, Dual SIM, G611 5.5"", 4G LTE",4099,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Alcatel 5 (5086D), 32GB, Dual SIM, 5.7"", 4G LTE",3290,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Alcatel 3 (5052D), 16GB, Dual SIM, 6.0"", 4G LTE",2275,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Infinix Note 5 Pro, 64GB, Dual SIM, X604P 6.0"", 4G LTE",3450,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Honor 7S, 16GB, Dual SIM, 5.45"", 4G LTE",1799,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"OneClick K112I, Dual SIM, 1.77 inch",175,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"OneClick K112, Dual SIM, 1.77 inch",165,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"OneClick K350, Dual SIM, 1.77 inch",190,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"OneClick K360, Dual SIM, 2.4 inch",210,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"OneClick Tank, Dual SIM, 2.4 inch, 3G - Black",290,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"OneClick Q1, 4GB, Dual SIM, 3.5"", 3G",555,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"OneClick C1, 4GB, Dual SIM, 4.0"", 3G",625,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"OneClick E7, 4GB, Dual SIM, 4.8"", 3G",666,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"OneClick X-Music I, 8GB, Dual SIM, 4.0"", 3G",675,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"OneClick X-Music II pro, 8GB, Dual SIM, 5.0"", 3G",1050,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"OneClick Pop2, 8GB, Dual SIM, 5.0"", 3G",1190,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Xiaomi Redmi Mi Mix 2S, 64GB, Dual SIM, 5.99"", 4G LTE",9999,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Sico Nile X, 64GB, Dual SIM, 5.7"", 4G LTE",3000,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Sico Diamond 2, 16GB, Dual SIM, 5.5"", 4G LTE",2000,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Sico Plus 2, 8GB, Dual SIM, 4.5"", 4G LTE",1000,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Sico Plus 2, 8GB, Dual SIM, 4.5"", 3G ",850,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Sico Mini 3, 64MB, Dual SIM, 1.77 inch",200,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Gionee F205, 16GB, Dual SIM, 5.45"", 4G LTE",1500,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Xiaomi Redmi S2 (Redmi Y2), 32GB, Dual SIM, 5.99"", 4G LTE",3099,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Tecno POP 1 (Tecno F3) - 8GB - Dual SIM, 5.5 inch ",1299,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Honor 10, 128GB, Dual SIM, 5.84"", 4G LTE, Midnight Black",8199,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Samsung Galaxy J7 DUO, 32GB, Dual SIM, J720 5.5"", 4G LTE",5275,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Samsung Galaxy J6, 64GB, Dual SIM, 5.6"", 4G LTE",4599,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Honor 7C, 32GB, Dual SIM, 5.99"", 4G LTE",2885,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
"Honor 7A, 16GB, Dual SIM, 5.7"", 4G LTE",2350,EGP,new,https://www.ennap.com/mobiles-tablets-mobile-phones-1/page/17
